"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1836679147990716809","Fri Sep 20 23:22:42 +0000 2024","0","@gandastoeri @andywindarto Gimana mau ngontrol pak Prabowo yg ada PKS nya di kendalikan Kim plus sudah terbukti di pilkada","1837271195739378074","","gandastoeri","in","","0","0","0","https://x.com/mu_una58844/status/1837271195739378074","1749335886486200320","mu_una58844"
"1837214951066456485","Fri Sep 20 23:16:54 +0000 2024","1","@mas_veel @prabowo @gibran_tweet Aneh bgt masa menteri dihalangin? Dia jabatan tertinggi. Bisa kerahin aparat kl mau.","1837269736830410771","","mas_veel","in","","0","3","0","https://x.com/djoniecash2/status/1837269736830410771","1210505846553079808","djoniecash2"
"1837028871096692833","Fri Sep 20 23:16:54 +0000 2024","0","@BANGSAygSUJUD @jokowi @prabowo @Baristiga_ @FDonghun @florieliciouss @g4b0ng0ku73 @gtobing2903 @gustavssondhela @Kimberley_PS08 @Ndons_Back @are_inismyname @99propaganda Sabar... Mereka sdh tidak lagi berurusan dg kita.. https://t.co/apVh6dJrd8","1837269734972326270","https://pbs.twimg.com/media/GX9LFUUaMAA6khk.jpg","BANGSAygSUJUD","in","","0","0","0","https://x.com/dimarevolu/status/1837269734972326270","1603636358190632960","dimarevolu"
"1836938864235270487","Fri Sep 20 23:16:52 +0000 2024","6","@DedynurPalakka @TiurWahyuni @psi_id @prabowo Dulu dihina caci maki bahkan di buatkan piagam kebohongan terlebay sekarang dipujapuji di sanjung2 itu namanya PENJILAT paham kan","1837269727527448960","","DedynurPalakka","in","","0","0","0","https://x.com/hardchan1/status/1837269727527448960","1521404985560698880","hardchan1"
"1837269581330788600","Fri Sep 20 23:16:17 +0000 2024","0","PON 2024 Medali @konijateng Kamis 19 September 2024 MENEMBAK 50m Pistol Perorangan Putra &gt; Muhammad Iqbal Raja Prabowo : Medali Perunggu","1837269581330788600","","","in","Sukoharjo, Indonesia","0","0","0","https://x.com/YAPSKH72/status/1837269581330788600","1177967862880718848","YAPSKH72"
"1836785652446408976","Fri Sep 20 23:16:05 +0000 2024","0","@hellowmarseu Jujur 5 tahun kedepan takut pak prabowo kenapa napan amit amit si gibran jadi presiden","1837269532165202114","","hellowmarseu","in","","0","0","0","https://x.com/me2025ketemuBTS/status/1837269532165202114","1420279760949682179","me2025ketemuBTS"
"1836416857840193772","Fri Sep 20 23:16:02 +0000 2024","0","@R4uf_85 @Subhanologi @msaid_didu @prabowo apapun yang terjadi PKS tetap mengabdi untuk rakyat. Utk itu ayo saatnya usung mantunya mulyono usung klrg dinasti yg tlah brbuat kerusakan Tolak dinasti itu masa lalu tdk relevan dg kepentingn politik n jabatan saat ini.. https://t.co/BkiFiTgEt7","1837269518588203331","https://pbs.twimg.com/media/GX9K4v8a8AAXs8R.jpg","R4uf_85","in","Indonesia","0","1","0","https://x.com/mariadi63425147/status/1837269518588203331","555944814","mariadi63425147"
"1837029150626087156","Fri Sep 20 23:15:22 +0000 2024","0","@PKSejahtera Prabowo saja ogah datang....","1837269351453577344","","PKSejahtera","in","","0","0","0","https://x.com/esmaila17/status/1837269351453577344","3100803888","esmaila17"
"1837063133288190109","Fri Sep 20 23:14:41 +0000 2024","1","@FuzaFirdaus Pak @jokowi Pak @prabowo Mas @gibran_tweet Pak @ListyoSigitP Up.","1837269177314464183","","FuzaFirdaus","in","Jakarta, Indonesia","0","0","0","https://x.com/EWidiastutiJKT/status/1837269177314464183","1511598806194098179","EWidiastutiJKT"
"1836751389185413321","Fri Sep 20 23:14:34 +0000 2024","0","@pakmul63 @PKSejahtera @FPKSDPRRI Di tutup lagi ga nih zaman nya pak @prabowo ? Klo tetep di buka @FPKSDPRRI punya argument apa buat pembenaran nya? ","1837269146972868962","","pakmul63","in","","0","0","0","https://x.com/dicaprio_deni/status/1837269146972868962","1192589394487570432","dicaprio_deni"
"1837214951066456485","Fri Sep 20 23:14:27 +0000 2024","24","@mas_veel @prabowo @gibran_tweet Sudah rahasia umum!! Jadi dokter spesialis bukan cuma tergantung otak dan uang tapi tergantung dari ras apa agama apa dan kenal siapa. UU kesehatan yg baru di era jokowi mudah2an bisa memberantas mafia2 yg berkedok organisasi resmi.","1837269119407902883","","mas_veel","in","","0","1","6","https://x.com/m_saligia/status/1837269119407902883","1575805722448646144","m_saligia"
"1837269034083176944","Fri Sep 20 23:14:11 +0000 2024","0","Terima kasih Pak Jokowi Pak Prabowo Selamat Melanjutkan Perjuangan untuk Indonesia Emas 2045. Bersama kita bisa Bersama Indonesia Jaya. #IndonesiaJaya #PrabowoSubianto #JokoWidodo #IndonesiaHebat https://t.co/bgyInQtBrj","1837269051573452865","https://pbs.twimg.com/media/GX9KcOeakAAbE1Z.jpg","RasizSubekti","in","Purwokerto Timur, Indonesia","0","0","0","https://x.com/RasizSubekti/status/1837269051573452865","1405834667324895235","RasizSubekti"
"1837269034083176944","Fri Sep 20 23:14:10 +0000 2024","0","Terima kasih Pak Jokowi Pak Prabowo Selamat Melanjutkan Perjuangan untuk Indonesia Emas 2045. Bersama kita bisa Bersama Indonesia Jaya. #IndonesiaJaya #PrabowoSubianto #JokoWidodo #IndonesiaHebat https://t.co/ZbKLD6xXkc","1837269046930420149","https://pbs.twimg.com/media/GX9KbHMacAAVY-1.jpg","RasizSubekti","in","Purwokerto Timur, Indonesia","0","1","0","https://x.com/RasizSubekti/status/1837269046930420149","1405834667324895235","RasizSubekti"
"1837269034083176944","Fri Sep 20 23:14:08 +0000 2024","0","Terima kasih Pak Jokowi Pak Prabowo Selamat Melanjutkan Perjuangan untuk Indonesia Emas 2045. Bersama kita bisa Bersama Indonesia Jaya. #IndonesiaJaya #PrabowoSubianto #JokoWidodo #IndonesiaHebat https://t.co/t27gJvlgEr","1837269040445915249","https://pbs.twimg.com/media/GX9KZ7gaUAEV82v.jpg","RasizSubekti","in","Purwokerto Timur, Indonesia","0","1","0","https://x.com/RasizSubekti/status/1837269040445915249","1405834667324895235","RasizSubekti"
"1837269034083176944","Fri Sep 20 23:14:07 +0000 2024","0","Terima kasih Pak Jokowi Pak Prabowo Selamat Melanjutkan Perjuangan untuk Indonesia Emas 2045. Bersama kita bisa Bersama Indonesia Jaya. #IndonesiaJaya #PrabowoSubianto #JokoWidodo #IndonesiaHebat https://t.co/kgHEyfj7We","1837269034083176944","https://pbs.twimg.com/media/GX9KYqdaQAAD3Wx.jpg","","in","Purwokerto Timur, Indonesia","0","1","0","https://x.com/RasizSubekti/status/1837269034083176944","1405834667324895235","RasizSubekti"
"1837269033697288282","Fri Sep 20 23:14:07 +0000 2024","0","Pak Prabowo akan melanjutkan program program Pak Jokowi dalam memajukan Indonesia #PrabowoSubianto https://t.co/sYlMQB4bYE","1837269033697288282","https://pbs.twimg.com/media/GX9KcveaUAAydLY.jpg","","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/AuroraPutri12_/status/1837269033697288282","1510614963496587272","AuroraPutri12_"
"1837269020703338808","Fri Sep 20 23:14:04 +0000 2024","0","Pak Prabowo akan melanjutkan program program Pak Jokowi dalam memajukan Indonesia #PrabowoSubianto https://t.co/QOpmrv8WoU","1837269020703338808","https://pbs.twimg.com/media/GX9KcBQaUAMcgAY.jpg","","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/AuroraPutri12_/status/1837269020703338808","1510614963496587272","AuroraPutri12_"
"1837269005402525792","Fri Sep 20 23:14:00 +0000 2024","0","Pak Prabowo akan melanjutkan program program Pak Jokowi dalam memajukan Indonesia #PrabowoSubianto https://t.co/tlATP3oY8J","1837269005402525792","https://pbs.twimg.com/media/GX9KbGhbgAAYxjr.jpg","","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/AuroraPutri12_/status/1837269005402525792","1510614963496587272","AuroraPutri12_"
"1837268993260016016","Fri Sep 20 23:13:57 +0000 2024","1","Pak Prabowo akan melanjutkan program program Pak Jokowi dalam memajukan Indonesia #PrabowoSubianto https://t.co/jFr3ebTRXS","1837268993260016016","https://pbs.twimg.com/media/GX9KaY6aUAMmsMo.jpg","","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/AuroraPutri12_/status/1837268993260016016","1510614963496587272","AuroraPutri12_"
"1837268982681981300","Fri Sep 20 23:13:54 +0000 2024","0","Pak Prabowo akan melanjutkan program program Pak Jokowi dalam memajukan Indonesia #PrabowoSubianto https://t.co/sxFVNiTPXw","1837268982681981300","https://pbs.twimg.com/media/GX9KZ0taUAM1PAP.jpg","","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/AuroraPutri12_/status/1837268982681981300","1510614963496587272","AuroraPutri12_"
"1837214951066456485","Fri Sep 20 23:13:24 +0000 2024","0","@mas_veel @prabowo @gibran_tweet Yg gak kasih izin siapa pasti orang sama gobloknya sama mentrinya","1837268853149290555","","mas_veel","in","","0","0","0","https://x.com/Angka1215/status/1837268853149290555","1690239792263618560","Angka1215"
"1837025920387096891","Fri Sep 20 23:13:19 +0000 2024","0","@are_inismyname @jokowi @prabowo @Ndons_Back @99propaganda @Bank_Joee_ @BANGSAygSUJUD @AndreasSolusi @adri_7i @IrawanRommi @DarekaRendy @Kimberley_PS08 @florieliciouss Gimana sih mbak ya jelas lah dollar turun karna udah selesai pemilu. Sampe awal thn bsk bakal turun itu dollar. Masa gitu aja ga ngerti jgn payah banget deh klo jd buzzer. ","1837268834711212243","","are_inismyname","in","","0","0","0","https://x.com/beck_fronty/status/1837268834711212243","278133948","beck_fronty"
"1836768513215864903","Fri Sep 20 23:12:31 +0000 2024","1","@alisyarief @prabowo tak perlu memaksakan segera selesai IKN ikuti saja UU IKN https://t.co/kyR2cAp9Bc","1837268633241932012","","kimi198021","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/kimi198021/status/1837268633241932012","1603583313142091776","kimi198021"
"1837014979943485547","Fri Sep 20 23:11:30 +0000 2024","0","@TOM5helby Maksud lo pasukannya prabowo yg lagi targetin jokowi &amp; keluarga biar masuk penjara?","1837268375250010392","","TOM5helby","in","KORUPTOD KORUPTOR NGENTOD","0","0","0","https://x.com/opini_sampah/status/1837268375250010392","1435503704568909825","opini_sampah"
"1836741044584779877","Fri Sep 20 23:10:54 +0000 2024","0","@opposite6892 @Denni535694 Sekarang mereka ini (PSI) ada bergabung dgn KIM yg di bangun Prabowo Plus kira-kira bagaimana perasaannya yaa ketika melihat video ini ? Bagaimana bersikap di depan Prabowo ? Atau malah tidk punya perasaan lagi ?","1837268226855817334","","opposite6892","in","","0","1","0","https://x.com/NBaharuddi90752/status/1837268226855817334","1812084436856602624","NBaharuddi90752"
"1837214951066456485","Fri Sep 20 23:10:51 +0000 2024","1","@bunda_vv52605 @mas_veel @prabowo @gibran_tweet Kalo kepilih lagi: bagusnya Pak BGS tetep sbg Menkes krn sdh tahu persoalan di sektor tsb. Menko itu jatah ketum partai harus yg punya influence kuat","1837268212230279434","","bunda_vv52605","in","kolong langit","0","2","1","https://x.com/KaZep7/status/1837268212230279434","897749262653509632","KaZep7"
"1837268094638772357","Fri Sep 20 23:10:23 +0000 2024","0","Andai pak @prabowo mau ambil Anies jadi wakil presiden apakah Anak Abah setuju...???","1837268094638772357","","","in","","0","0","0","https://x.com/Acil11147618/status/1837268094638772357","1200301458492551169","Acil11147618"
"1837214951066456485","Fri Sep 20 23:09:56 +0000 2024","1","@mas_veel @prabowo @gibran_tweet Iy benar","1837267983993032762","","mas_veel","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Aisha5011995259/status/1837267983993032762","1802570998174420992","Aisha5011995259"
"1836918816015798337","Fri Sep 20 23:09:36 +0000 2024","2","@NalarPolitik_ @DokterTifa @prabowo @DJPPIKominfo @kemkominfo mana nih hasil penelusuran akun fufufafa? Katanya lagi ditelusurin. Koq lama banget? Belum dapet stuntman nya ya yg mau jadi kambing hitam? Atau berharap masalah ini menguap dan berlalu? Jangan harap pak. Semakin gak direspon semakin gila netizen","1837267899570082057","","NalarPolitik_","in","","0","0","0","https://x.com/Agoenkspraz/status/1837267899570082057","924636550192758784","Agoenkspraz"
"1837214951066456485","Fri Sep 20 23:09:32 +0000 2024","1","@Aisha5011995259 @prabowo @gibran_tweet Itu merembet ke segala aspek","1837267880322421075","","Aisha5011995259","in","","0","1","0","https://x.com/mas_veel/status/1837267880322421075","1709123175450288128","mas_veel"
"1837004791198929112","Fri Sep 20 23:09:09 +0000 2024","0","@TukiminMuda @Pakdejawa1965 @ethadisaputra Kalo Pak Prabowo nggak nuntut ya berarti dia nggak ada masalah","1837267785661239326","","TukiminMuda","in","","0","1","0","https://x.com/Pu50428012Agung/status/1837267785661239326","1467247766871052288","Pu50428012Agung"
"1837267737695113710","Fri Sep 20 23:08:59 +0000 2024","1"," yang diyakini akan semakin kuat di tahun-tahun mendatang. @DPR_RI #Prabowo #PrabowoSubianto #MenhanPrabowo #JenderalPrabowo #Kemhan #KemhanRI #DPRRI #IndonesiaInManila #75thindonesiaphilippines","1837267744993202180","","Kemhan_RI","in","Jakarta, Indonesia","0","0","0","https://x.com/Kemhan_RI/status/1837267744993202180","714719021816541184","Kemhan_RI"
"1837267737695113710","Fri Sep 20 23:08:58 +0000 2024","1","Menhan Prabowo menegaskan komitmennya untuk memperkuat hubungan baik yang selama ini telah terjalin. Sementara Presiden Marcos mengungkapkan pertemuan ini sebagai wujud persahabatan dengan Indonesia;","1837267741390295198","","Kemhan_RI","in","Jakarta, Indonesia","0","1","0","https://x.com/Kemhan_RI/status/1837267741390295198","714719021816541184","Kemhan_RI"
"1837267737695113710","Fri Sep 20 23:08:58 +0000 2024","35","Momen pertemuan Menteri Pertahanan Prabowo Subianto @prabowo dengan Presiden Filipina H.E. Mr. Ferdinand Romualdez Marcos Jr. di Istana Malacanang Manila Jumat (20/9). https://t.co/pdRx6C5ltN","1837267737695113710","https://pbs.twimg.com/ext_tw_video_thumb/1837267571776835590/pu/img/nMi_SWQzxwlrdfuB.jpg","","in","Jakarta, Indonesia","0","11","6","https://x.com/Kemhan_RI/status/1837267737695113710","714719021816541184","Kemhan_RI"
"1837267625325564392","Fri Sep 20 23:08:31 +0000 2024","0","itu sih kalo @prabowo berani ga Depak Wapresnya ? kalo aku jadi Prabowo Aku akan Berani depak wapresnya dan gak bakal takut sm bapaknya tuh Prabowo Harus berani Lawan bapaknya tuh jokowi. ingat ya kebenaran akan menemukan jalannya Sendiri..","1837267625325564392","","","in"," Tasikmalaya,Jawa Barat","0","0","0","https://x.com/Nurstoryjujur/status/1837267625325564392","1659883509824253954","Nurstoryjujur"
"1837025920387096891","Fri Sep 20 23:08:29 +0000 2024","0","@are_inismyname @jokowi @prabowo @Ndons_Back @99propaganda @Bank_Joee_ @BANGSAygSUJUD @AndreasSolusi @adri_7i @IrawanRommi @DarekaRendy @Kimberley_PS08 @florieliciouss Ya elah masih 15 ribu aja udah kaya hebat banget turun krn us nurunin suku bunga mba gundik mulyono kl dibawah 5 ribu ato pilih brick baru gua salut..","1837267615615701449","","are_inismyname","in","","0","0","0","https://x.com/rifaiac35639066/status/1837267615615701449","1580475152311078912","rifaiac35639066"
"1836918816015798337","Fri Sep 20 23:08:28 +0000 2024","1","@DokterTifa @prabowo Gue suka heran sama matanya ","1837267611958268308","","DokterTifa","in","","0","0","0","https://x.com/panggilajaayu/status/1837267611958268308","734800004","panggilajaayu"
"1837025920387096891","Fri Sep 20 23:08:25 +0000 2024","0","@are_inismyname @jokowi @prabowo @Ndons_Back @99propaganda @Bank_Joee_ @BANGSAygSUJUD @AndreasSolusi @adri_7i @IrawanRommi @DarekaRendy @Kimberley_PS08 @florieliciouss Buzzer apa seperti ini? ","1837267601724166462","","are_inismyname","in","New York, USA","0","0","0","https://x.com/extraction92/status/1837267601724166462","1660417965689548802","extraction92"
"1837214951066456485","Fri Sep 20 23:07:30 +0000 2024","2","@mas_veel @prabowo @gibran_tweet Iy semoga ada perbaikan lg Kedepannya tidak gila gilaan Mslh biaya pendidikan ","1837267369087094894","","mas_veel","in","DKI Jakarta, Indonesia","0","1","1","https://x.com/Aisha5011995259/status/1837267369087094894","1802570998174420992","Aisha5011995259"
"1837025920387096891","Fri Sep 20 23:05:10 +0000 2024","0","@are_inismyname @Aominexoxo @jokowi @prabowo @Ndons_Back @99propaganda @Bank_Joee_ @BANGSAygSUJUD @AndreasSolusi @adri_7i @IrawanRommi @DarekaRendy @Kimberley_PS08 @florieliciouss Seperti biasa buzzer selalu terlihat tolol","1837266781070839893","","are_inismyname","in","","0","0","0","https://x.com/sicikungunya/status/1837266781070839893","1351889833384296450","sicikungunya"
"1836926068613341369","Fri Sep 20 23:04:29 +0000 2024","0","@romoatheist @jokowi @prabowo @gibran_tweet Udh jelas2 kok asingnya yg mana. Knp ga ditangkep aja. Ngomeelll mulu di medsos bisanya","1837266613160354103","","romoatheist","in","","0","0","0","https://x.com/TutupGelas20/status/1837266613160354103","1550774264517001218","TutupGelas20"
"1837214951066456485","Fri Sep 20 23:04:23 +0000 2024","8","@Aisha5011995259 @prabowo @gibran_tweet Itulah pengakuan menteri kesehatan yg mencoba merefornmsai dunia kesehatan di tolak upayanya","1837266586505466284","","Aisha5011995259","in","","0","4","1","https://x.com/mas_veel/status/1837266586505466284","1709123175450288128","mas_veel"
"1837028871096692833","Fri Sep 20 23:04:08 +0000 2024","0","@BANGSAygSUJUD @jokowi @prabowo @Baristiga_ @FDonghun @florieliciouss @g4b0ng0ku73 @gtobing2903 @gustavssondhela @Kimberley_PS08 @Ndons_Back @are_inismyname @99propaganda Makar adalah kejahatan bukan pertengkaran ya harus ditangkap dan diadili supaya besok jera tidak ada yang ingin mengulangi...","1837266523783909469","","BANGSAygSUJUD","in","Majir, Kutoarjo, Indonesia","0","0","0","https://x.com/solidegosse1/status/1837266523783909469","4171723223","solidegosse1"
"1837214951066456485","Fri Sep 20 23:03:35 +0000 2024","5","@Kimberley_PS08 @prabowo @gibran_tweet Itu fakta yg di sengaja oleh sekelompok org","1837266382565822707","","Kimberley_PS08","in","","0","1","0","https://x.com/mas_veel/status/1837266382565822707","1709123175450288128","mas_veel"
"1837123485065457775","Fri Sep 20 23:03:08 +0000 2024","1","@Aryprasetyo85 Cie pak @prabowo . Selamat yuuuaaa. ","1837266272905810218","","Aryprasetyo85","in","","0","0","0","https://x.com/dicaprio_deni/status/1837266272905810218","1192589394487570432","dicaprio_deni"
"1836943242526609866","Fri Sep 20 23:02:58 +0000 2024","0","@Dahnilanzar @prabowo @SBYudhoyono @AgusYudhoyono @PDemokrat @KompasTV Semua berujung ingin bekerja untuk negara yg jelas ingin menambah kekayaanya lewat jalur negara. padahal kecerdasan Prabowo di atas SBY.","1837266228454510857","","Dahnilanzar","in","Bekasi, Jawa Barat","0","0","0","https://x.com/dos135790/status/1837266228454510857","1660880654358441985","dos135790"
"1836918816015798337","Fri Sep 20 23:02:47 +0000 2024","0","@DokterTifa @prabowo Gk nggurui presiden mak !..","1837266181746741487","","DokterTifa","in","","0","0","0","https://x.com/asus_hp57461/status/1837266181746741487","1811734094264565762","asus_hp57461"
"1836659042057622001","Fri Sep 20 23:02:46 +0000 2024","0","@MikelZakharia @Boediantar4 Percaya gak percaya dia adalah Prabowo","1837266177757958326","","MikelZakharia","in","Jawa Timur, Indonesia","0","0","0","https://x.com/SugengW76683153/status/1837266177757958326","915153449120964609","SugengW76683153"
"1837025920387096891","Fri Sep 20 23:02:22 +0000 2024","0","@are_inismyname @jokowi @prabowo @Ndons_Back @99propaganda @Bank_Joee_ @BANGSAygSUJUD @AndreasSolusi @adri_7i @IrawanRommi @DarekaRendy @Kimberley_PS08 @florieliciouss kalo didunia investasi bukan hal yg aneh bagi USD. Rp15rb hanya area demand utk investor masuk lagi dan boom..... remuk udah itu rupiah bnyak belajar bu jgn mau dijogetin mulu","1837266078113878171","","are_inismyname","in","sunter","0","0","0","https://x.com/Yuda73044653/status/1837266078113878171","1262090301834817537","Yuda73044653"
"1836713484840841610","Fri Sep 20 23:02:05 +0000 2024","1","@Chavesz08 Terkadang kasihan lihat pendukungnya di saat pendukungnya secara tidak langsung menyatakan diri sebagai pembenci dgn berbagai postingan menjatuhkan Pak Jokowi Pak Prabowo dan Mas Gibran eh si mAnies nya malah sibuk nyari uang seminar sampe ke luar negeri kocak anak wAbah...","1837266005107822796","","Chavesz08","in","Indonesia","0","1","0","https://x.com/trustissuesel/status/1837266005107822796","1732243460571480064","trustissuesel"
"1837040060790984847","Fri Sep 20 23:01:53 +0000 2024","0","@msaid_didu @SBYudhoyono @prabowo Kata pak Prabowo: Saya dipersiapkan dan didukung oleh pak Jokowi untuk itu saya akan MELANJUTKAN pembangunan yg telah dilakukan oleh pak Jokowi termasuk hilirisasi ","1837265958228087086","","msaid_didu","in","Bekasi","0","1","0","https://x.com/Trisiswantoro/status/1837265958228087086","722319835","Trisiswantoro"
"1837265751138521215","Fri Sep 20 23:01:04 +0000 2024","1","Zaken Kabinet Pemerintahan Prabowo-Gibran Bamsoet: Semua Partai Punya Orang yang Profesional https://t.co/mxrSqc586F","1837265751138521215","","","in","","0","1","0","https://x.com/VIVAcoid/status/1837265751138521215","41730943","VIVAcoid"
"1836918816015798337","Fri Sep 20 23:00:47 +0000 2024","0","@DokterTifa @prabowo Anak yg bernasib baik n mujur yg diri doi Alloh SWT . Aaaamin ( Jd bnyk yg Sirik) ","1837265678916800988","","DokterTifa","in","","0","0","0","https://x.com/abah_udi61/status/1837265678916800988","1751056000566931456","abah_udi61"
"1837265635644166329","Fri Sep 20 23:00:36 +0000 2024","1","Ini orang² dari partai @psi_id yg paling banyak mengkritik pak @prabowo eeh sekarang sekolam demi cari aman.","1837265635644166329","","","in","Bali, Indonesia","0","0","0","https://x.com/barahend/status/1837265635644166329","1254178801","barahend"
"1837025920387096891","Fri Sep 20 23:00:20 +0000 2024","0","@are_inismyname @jokowi @prabowo @Ndons_Back @99propaganda @Bank_Joee_ @BANGSAygSUJUD @AndreasSolusi @adri_7i @IrawanRommi @DarekaRendy @Kimberley_PS08 @florieliciouss Hahaha dobol. Itu krn fed potong suku bunga anjing. Kalo tolol jgn belagu lah","1837265566362653141","","are_inismyname","in","New York, USA","0","0","0","https://x.com/jacksparrowett/status/1837265566362653141","1823679889280753665","jacksparrowett"
"1837265550357217320","Fri Sep 20 23:00:16 +0000 2024","0","Soal Jatah Menteri Ketum Golkar Bahlil Tak Meminta Target ke Prabowo https://t.co/E7Yle9vtQp #beritajogja #jogja #jogjaistimewa https://t.co/14VS8DRQc0","1837265550357217320","https://pbs.twimg.com/media/GX9HSDhbkAAYvtm.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Harian_Jogja/status/1837265550357217320","118371948","Harian_Jogja"
"1837079216451637298","Fri Sep 20 23:00:07 +0000 2024","0","@_MbakSri_ Tunggu pak prabowo dilantik dulu guys semoga saja orang2 yg mengaku bakalan masuk surga itu di hukum sesuai undang undang yg berlaku","1837265513162101233","","_MbakSri_","in","","0","0","0","https://x.com/ADarsana94554/status/1837265513162101233","1802744041362345984","ADarsana94554"
"1836608166735569319","Fri Sep 20 22:42:03 +0000 2024","0","@UusRsd @prabowo Prabowo nya ga dateng kucluk kasian deh partai ini udah menjilat kayak anjing budug tapi ga dianggep....","1837260967245402504","","UusRsd","in","","0","0","0","https://x.com/IndraHen7004/status/1837260967245402504","1504315681839280128","IndraHen7004"
"1837260561035485527","Fri Sep 20 22:40:27 +0000 2024","1","Beberapa koleksi anak2 @psi_id yang waktu Pilpres 2019 kami dukung Pak @prabowo Cc. @Uki23 @grace_nat https://t.co/o8GhVks3IO","1837260561035485527","https://pbs.twimg.com/media/GX9CumVaYAA8Ye6.jpg","","in","Jakarta","0","0","0","https://x.com/DImmortha/status/1837260561035485527","1383835282462576646","DImmortha"
"1835100491220709723","Fri Sep 20 22:39:59 +0000 2024","0","@kizarukun899982 @DokterTifa @prabowo @TitiekSoeharto Ya siapa tahu bagi pak @prabowo dikatain begitu gak pengaruh kalau iya ya di iyain aja ","1837260443594949084","","kizarukun899982","in","Sidoarjo, Indonesia","0","0","0","https://x.com/GendukNieha/status/1837260443594949084","997511905","GendukNieha"
"1837260223108776229","Fri Sep 20 22:39:06 +0000 2024","0","Apresiasi 10 tahun Jokowi masyarakat dukung dan sambut prabowo dengan harapan baru. #PrabowoSubianto https://t.co/VlSMQEudq1","1837260223108776229","https://pbs.twimg.com/media/GX9Cb50aUAYaduo.jpg","","in","Banten, Indonesia","0","0","0","https://x.com/kusumaputri9898/status/1837260223108776229","1754044570827190272","kusumaputri9898"
"1837260196868989039","Fri Sep 20 22:39:00 +0000 2024","0","Resmi DPR Sahkan UU Kementerian Negara Prabowo Bebas buat Kementerian tanpa Batas https://t.co/nsvmYTFe5Z lewat @tribunkaltim","1837260196868989039","","","in","Balikpapan, Indonesia","0","0","1","https://x.com/tribunkaltim/status/1837260196868989039","103551225","tribunkaltim"
"1836311928555344163","Fri Sep 20 22:38:38 +0000 2024","0","@opposite6892 Mana janji pak @prabowo akan kejar korupsi sampai ke akar ??? Hahaha","1837260105827684538","","opposite6892","in","Denpasar Selatan, Indonesia","0","0","0","https://x.com/Dimaswidii/status/1837260105827684538","1517096159478976514","Dimaswidii"
"1836666130263609385","Fri Sep 20 22:38:27 +0000 2024","0","@S4N_W1B1 Mungkin @kaesangp @gibran_tweet @jokowi @prabowo dan @Gerindra ga punya video ini ","1837260059996311902","","S4N_W1B1","in","","0","0","0","https://x.com/NowFavorit/status/1837260059996311902","1606893464914100225","NowFavorit"
"1837247681233834164","Fri Sep 20 22:36:46 +0000 2024","1","@Gunawan75_ Kita doakan semoga Pak Prabowo selalu diberi kesehatan agar dapat menyelesaikan tugasnya sampai selesai karena kita tdk mau punya pengganti beliau yg sakit (otaknya)","1837259636191183303","","Gunawan75_","in",", Indonesia","0","0","1","https://x.com/ediedot108/status/1837259636191183303","718071861746073600","ediedot108"
"1836753872238604527","Fri Sep 20 22:36:29 +0000 2024","0","@BANGSAygSUJUD @prabowo @Baristiga_ @florieliciouss @gtobing2903 @gustavssondhela @FDonghun @Ndons_Back @zy_zy_lestary @are_inismyname @99propaganda @Kimberley_PS08 Indonesia blm maju pak rakyat msh susah harga pangan msh tinggi semoga stlh bpk dilantik semua keadaan akan berubah menjd baik skg kami bergantung pd bpk prabowo sbg presiden berikutnya","1837259565630714094","","BANGSAygSUJUD","in","pekalongan jawa tengah","0","0","0","https://x.com/hasanmj631/status/1837259565630714094","1684974349","hasanmj631"
"1836721145502212196","Fri Sep 20 22:35:22 +0000 2024","0","@NarasiNewsroom Mulyono panik mau bayar cicilan hutang dari mana lagi? Ya jualan pasir laut. Tega sampai merusak lingkungan dan lain2 juga ngga perduli.","1837259285170102384","","NarasiNewsroom","in","","0","0","0","https://x.com/LukPrabowo/status/1837259285170102384","4738020572","LukPrabowo"
"1837025920387096891","Fri Sep 20 22:34:44 +0000 2024","0","@are_inismyname @presideninsyaf @jokowi @prabowo @Ndons_Back @99propaganda @Bank_Joee_ @BANGSAygSUJUD @AndreasSolusi @adri_7i @IrawanRommi @DarekaRendy @Kimberley_PS08 @florieliciouss Mending elo yg diem deh ","1837259124767346892","","are_inismyname","in","","0","0","0","https://x.com/ApipNurdin62468/status/1837259124767346892","1718442618659737600","ApipNurdin62468"
